lakeid,year4,sampledate,taxon,species_code,density,avg_length,comments
"ME",1985,1985-01-22,"DAPHNIA MENDOTAE",51103,27000.000,1.380,
"ME",1985,1985-01-22,"DAPHNIA MENDOTAE JUVENILE",51103,26000.000,0.950,
"ME",1985,1985-01-22,"CONOCHILOIDES NATANS",60802,10000.000,0.220,
"ME",1985,1985-01-22,"KERATELLA COCHLEARIS",61801,5000.000,0.100,
"ME",1985,1985-01-22,"KERATELLA QUADRATA",61806,2000.000,0.120,
"ME",1985,1985-04-09,"LEPTODIAPTOMUS SICILOIDES",30404,117000.000,1.100,
"ME",1985,1985-04-09,"SKISTODIAPTOMUS OREGONENSIS",30801,19000.000,1.270,
"ME",1985,1985-04-09,"CALANOIDA COPEPODITES",30000,3000.000,0.920,
"ME",1985,1985-04-09,"DIACYCLOPS THOMASI",20302,232000.000,1.030,
"ME",1985,1985-04-09,"ERGASILUS",29900,3000.000,0.920,
"ME",1985,1985-04-09,"CYCLOPOIDA COPEPODITES",20000,414000.000,0.870,
"ME",1985,1985-04-09,"COPEPOD NAUPLII",10000,235000.000,0.180,
"ME",1985,1985-04-09,"CHYDORUS SPHAERICUS",51005,3000.000,0.230,
"ME",1985,1985-04-09,"DAPHNIA MENDOTAE",51103,7000.000,1.350,
"ME",1985,1985-04-09,"DAPHNIA MENDOTAE JUVENILE",51103,2000.000,0.810,
"ME",1985,1985-04-09,"ASCOMORPHA ECAUDIS",60201,3000.000,0.090,
"ME",1985,1985-04-09,"CONOCHILOIDES NATANS",60802,40000.000,0.180,
"ME",1985,1985-04-09,"KERATELLA COCHLEARIS",61801,9000.000,0.100,
"ME",1985,1985-04-09,"NOTHOLCA ACUMINATA",62601,3000.000,0.190,
"ME",1985,1985-04-09,"NOTHOLCA LABIS",62605,3000.000,0.120,
"ME",1985,1985-04-09,"NOTHOLCA",62600,37000.000,0.110,
"ME",1985,1985-04-09,"SYNCHAETA",63400,6000.000,0.310,
"ME",1985,1985-04-23,"LEPTODIAPTOMUS SICILOIDES",30404,58000.000,1.170,
"ME",1985,1985-04-23,"SKISTODIAPTOMUS OREGONENSIS",30801,8000.000,1.300,
"ME",1985,1985-04-23,"DIACYCLOPS THOMASI",20302,244000.000,1.130,
"ME",1985,1985-04-23,"MESOCYCLOPS EDAX",20601,4000.000,1.400,
"ME",1985,1985-04-23,"CYCLOPOIDA COPEPODITES",20000,145000.000,0.660,
"ME",1985,1985-04-23,"COPEPOD NAUPLII",10000,2747000.000,0.150,
"ME",1985,1985-04-23,"DAPHNIA JUVENILE",51100,4000.000,0.620,
"ME",1985,1985-04-23,"CONOCHILUS UNICORNIS",60902,141000.000,0.160,
"ME",1985,1985-04-23,"KERATELLA COCHLEARIS",61801,4000.000,0.100,
"ME",1985,1985-04-23,"NOTHOLCA ACUMINATA",62601,4000.000,0.300,
"ME",1985,1985-04-23,"NOTHOLCA",62600,66000.000,0.120,
"ME",1985,1985-04-23,"POLYARTHRA DOLICHOPTERA",63001,17000.000,0.140,
"ME",1985,1985-04-23,"SYNCHAETA",63400,4000.000,0.460,
"ME",1985,1985-05-07,"LEPTODIAPTOMUS SICILOIDES",30404,70000.000,1.070,
"ME",1985,1985-05-07,"SKISTODIAPTOMUS OREGONENSIS",30801,20000.000,1.200,
"ME",1985,1985-05-07,"CALANOIDA COPEPODITES",30000,270000.000,0.530,
"ME",1985,1985-05-07,"DIACYCLOPS THOMASI",20302,103000.000,1.070,
"ME",1985,1985-05-07,"MESOCYCLOPS EDAX",20601,27000.000,1.150,
"ME",1985,1985-05-07,"CYCLOPOIDA COPEPODITES",20000,6940000.000,0.560,
"ME",1985,1985-05-07,"COPEPOD NAUPLII",10000,7380000.000,0.240,
"ME",1985,1985-05-07,"BOSMINA LONGIROSTRIS",50701,7000.000,0.260,
"ME",1985,1985-05-07,"DAPHNIA MENDOTAE",51103,4000.000,1.340,
"ME",1985,1985-05-07,"DAPHNIA MENDOTAE JUVENILE",51103,12000.000,0.810,
"ME",1985,1985-05-07,"ASCOMORPHA ECAUDIS",60201,40000.000,0.110,
"ME",1985,1985-05-07,"ASPLANCHNA",60300,7000.000,0.550,
"ME",1985,1985-05-07,"BRACHIONUS CALYCIFLORUS",60406,57000.000,0.350,
"ME",1985,1985-05-07,"BRACHIONUS CAUDATUS",60407,3000.000,0.110,
"ME",1985,1985-05-07,"CONOCHILOIDES NATANS",60802,1243000.000,0.180,
"ME",1985,1985-05-07,"CONOCHILUS UNICORNIS",60902,20000.000,0.120,
"ME",1985,1985-05-07,"FILINIA TERMINALIS",61402,3000.000,0.160,
"ME",1985,1985-05-07,"KELLICOTTIA LONGISPINA",61702,3000.000,0.150,
"ME",1985,1985-05-07,"KERATELLA COCHLEARIS",61801,287000.000,0.100,
"ME",1985,1985-05-07,"KERATELLA QUADRATA",61806,3000.000,0.160,
"ME",1985,1985-05-07,"NOTHOLCA ACUMINATA",62601,10000.000,0.220,
"ME",1985,1985-05-07,"NOTHOLCA LABIS",62605,17000.000,0.120,
"ME",1985,1985-05-07,"NOTHOLCA",62600,90000.000,0.120,
"ME",1985,1985-05-07,"POLYARTHRA DOLICHOPTERA",63001,210000.000,0.130,
"ME",1985,1985-05-07,"SYNCHAETA",63400,493000.000,0.230,
"ME",1985,1985-05-07,"TRICHOCERCA",63600,3000.000,0.190,
"ME",1985,1985-05-21,"LEPTODIAPTOMUS SICILOIDES",30404,77000.000,1.130,
"ME",1985,1985-05-21,"SKISTODIAPTOMUS OREGONENSIS",30801,14000.000,1.200,
"ME",1985,1985-05-21,"CALANOIDA COPEPODITES",30000,741000.000,0.800,
"ME",1985,1985-05-21,"ACANTHOCYCLOPS VERNALIS",20101,5000.000,0.920,
"ME",1985,1985-05-21,"MESOCYCLOPS EDAX",20601,18000.000,1.480,
"ME",1985,1985-05-21,"CYCLOPOIDA COPEPODITES",20000,512000.000,0.640,
"ME",1985,1985-05-21,"COPEPOD NAUPLII",10000,1776000.000,0.180,
"ME",1985,1985-05-21,"CERIODAPHNIA",50900,5000.000,0.740,
"ME",1985,1985-05-21,"CHYDORUS SPHAERICUS",51005,14000.000,0.350,
"ME",1985,1985-05-21,"DAPHNIA MENDOTAE",51103,43000.000,1.470,
"ME",1985,1985-05-21,"DAPHNIA MENDOTAE JUVENILE",51103,84000.000,0.780,
"ME",1985,1985-05-21,"DAPHNIA PARVULA",51105,3000.000,0.910,
"ME",1985,1985-05-21,"BRACHIONUS ANGULARIS",60401,5000.000,0.110,
"ME",1985,1985-05-21,"CONOCHILUS UNICORNIS",60902,63000.000,0.110,
"ME",1985,1985-05-21,"KELLICOTTIA LONGISPINA",61702,5000.000,0.130,
"ME",1985,1985-05-21,"KERATELLA COCHLEARIS",61801,768000.000,0.100,
"ME",1985,1985-05-21,"KERATELLA QUADRATA",61806,9000.000,0.150,
"ME",1985,1985-06-04,"LEPTODIAPTOMUS SICILOIDES",30404,94000.000,1.160,
"ME",1985,1985-06-04,"SKISTODIAPTOMUS OREGONENSIS",30801,17000.000,1.300,
"ME",1985,1985-06-04,"CALANOIDA COPEPODITES",30000,436000.000,0.910,
"ME",1985,1985-06-04,"MESOCYCLOPS EDAX",20601,21000.000,1.220,
"ME",1985,1985-06-04,"CYCLOPOIDA COPEPODITES",20000,3352000.000,0.680,
"ME",1985,1985-06-04,"COPEPOD NAUPLII",10000,603000.000,0.150,
"ME",1985,1985-06-04,"BOSMINA LONGIROSTRIS",50701,64000.000,0.310,
"ME",1985,1985-06-04,"DAPHNIA MENDOTAE",51103,82000.000,1.490,
"ME",1985,1985-06-04,"DAPHNIA MENDOTAE JUVENILE",51103,246000.000,0.880,
"ME",1985,1985-06-04,"DAPHNIA PULICARIA",51130,21000.000,1.610,
"ME",1985,1985-06-04,"DAPHNIA PULICARIA JUVENILE",51130,118000.000,0.870,
"ME",1985,1985-06-04,"KERATELLA COCHLEARIS",61801,953000.000,0.100,
"ME",1985,1985-06-04,"KERATELLA QUADRATA",61806,21000.000,0.150,
"ME",1985,1985-06-04,"POLYARTHRA VULGARIS",63005,4000.000,0.120,
"ME",1985,1985-06-17,"LEPTODIAPTOMUS SICILOIDES",30404,182000.000,1.160,
"ME",1985,1985-06-17,"SKISTODIAPTOMUS OREGONENSIS",30801,25000.000,1.300,
"ME",1985,1985-06-17,"CALANOIDA COPEPODITES",30000,245000.000,0.850,
"ME",1985,1985-06-17,"ACANTHOCYCLOPS VERNALIS",20101,10000.000,1.030,
"ME",1985,1985-06-17,"CYCLOPOIDA COPEPODITES",20000,336000.000,0.740,
"ME",1985,1985-06-17,"COPEPOD NAUPLII",10000,371000.000,0.170,
"ME",1985,1985-06-17,"BOSMINA LONGIROSTRIS",50701,5000.000,0.290,
"ME",1985,1985-06-17,"CHYDORUS SPHAERICUS",51005,5000.000,0.260,
"ME",1985,1985-06-17,"DAPHNIA MENDOTAE",51103,26000.000,1.900,
"ME",1985,1985-06-17,"DAPHNIA MENDOTAE JUVENILE",51103,24000.000,0.810,
"ME",1985,1985-06-17,"DAPHNIA PULICARIA",51130,14000.000,1.650,
"ME",1985,1985-06-17,"DAPHNIA PULICARIA JUVENILE",51130,32000.000,1.050,
"ME",1985,1985-06-17,"KERATELLA COCHLEARIS",61801,98000.000,0.100,
"ME",1985,1985-06-17,"KERATELLA QUADRATA",61806,8000.000,0.130,
"ME",1985,1985-06-17,"MONOSTYLA LUNARIS",62406,5000.000,0.120,
"ME",1985,1985-06-17,"POLYARTHRA VULGARIS",63005,20000.000,0.120,
"ME",1985,1985-07-01,"LEPTODIAPTOMUS SICILOIDES",30404,82000.000,1.140,
"ME",1985,1985-07-01,"SKISTODIAPTOMUS OREGONENSIS",30801,16000.000,1.200,
"ME",1985,1985-07-01,"CALANOIDA COPEPODITES",30000,32000.000,0.800,
"ME",1985,1985-07-01,"DIACYCLOPS THOMASI",20302,44000.000,1.030,
"ME",1985,1985-07-01,"CYCLOPOIDA COPEPODITES",20000,13000.000,0.860,
"ME",1985,1985-07-01,"COPEPOD NAUPLII",10000,367000.000,0.150,
"ME",1985,1985-07-01,"CHYDORUS SPHAERICUS",51005,3000.000,0.260,
"ME",1985,1985-07-01,"DAPHNIA MENDOTAE",51103,4000.000,1.620,
"ME",1985,1985-07-01,"DAPHNIA MENDOTAE JUVENILE",51103,15000.000,0.740,
"ME",1985,1985-07-01,"DAPHNIA PULICARIA JUVENILE",51130,2000.000,0.860,
"ME",1985,1985-07-01,"COLLOTHECA",60600,41000.000,0.100,
"ME",1985,1985-07-01,"KELLICOTTIA LONGISPINA",61702,13000.000,0.120,
"ME",1985,1985-07-01,"KERATELLA COCHLEARIS",61801,256000.000,0.100,
"ME",1985,1985-07-01,"KERATELLA QUADRATA",61806,16000.000,0.140,
"ME",1985,1985-07-01,"POLYARTHRA VULGARIS",63005,3000.000,0.120,
"ME",1985,1985-07-01,"POMPHYLOX SULCATA",63101,19000.000,0.100,
"ME",1985,1985-07-16,"LEPTODIAPTOMUS SICILOIDES",30404,23000.000,1.170,
"ME",1985,1985-07-16,"SKISTODIAPTOMUS OREGONENSIS",30801,15000.000,1.300,
"ME",1985,1985-07-16,"CALANOIDA COPEPODITES",30000,30000.000,0.810,
"ME",1985,1985-07-16,"ACANTHOCYCLOPS VERNALIS",20101,23000.000,0.970,
"ME",1985,1985-07-16,"COPEPOD NAUPLII",10000,1348000.000,0.140,
"ME",1985,1985-07-16,"CHYDORUS SPHAERICUS",51005,8000.000,0.310,
"ME",1985,1985-07-16,"DAPHNIA MENDOTAE",51103,2000.000,2.090,
"ME",1985,1985-07-16,"DIAPHANOSOMA BIRGEI",51202,14000.000,1.150,
"ME",1985,1985-07-16,"DIAPHANOSOMA BIRGEI JUVENILE",51202,60000.000,0.620,
"ME",1985,1985-07-16,"ASCOMORPHA OVALIS",60202,258000.000,0.090,
"ME",1985,1985-07-16,"BRACHIONUS ANGULARIS",60401,11000.000,0.140,
"ME",1985,1985-07-16,"COLLOTHECA",60600,19000.000,0.070,
"ME",1985,1985-07-16,"CONOCHILUS UNICORNIS",60902,178000.000,0.140,
"ME",1985,1985-07-16,"KELLICOTTIA LONGISPINA",61702,11000.000,0.120,
"ME",1985,1985-07-16,"KERATELLA COCHLEARIS",61801,167000.000,0.090,
"ME",1985,1985-07-16,"POLYARTHRA VULGARIS",63005,4000.000,0.120,
"ME",1985,1985-07-16,"POMPHYLOX SULCATA",63101,528000.000,0.090,
"ME",1985,1985-07-16,"TRICHOCERCA SIMILIS",63617,171000.000,0.160,
"ME",1985,1985-07-16,"TRICHOCERCA",63600,38000.000,0.080,
"ME",1985,1985-07-29,"LEPTODIAPTOMUS SICILOIDES",30404,6000.000,1.200,
"ME",1985,1985-07-29,"SKISTODIAPTOMUS OREGONENSIS",30801,6000.000,1.200,
"ME",1985,1985-07-29,"CALANOIDA COPEPODITES",30000,12000.000,0.950,
"ME",1985,1985-07-29,"MESOCYCLOPS EDAX",20601,6000.000,0.930,
"ME",1985,1985-07-29,"CYCLOPOIDA COPEPODITES",20000,12000.000,0.730,
"ME",1985,1985-07-29,"COPEPOD NAUPLII",10000,250000.000,0.170,
"ME",1985,1985-07-29,"CHYDORUS SPHAERICUS",51005,94000.000,0.270,
"ME",1985,1985-07-29,"DIAPHANOSOMA BIRGEI",51202,2000.000,1.110,
"ME",1985,1985-07-29,"DIAPHANOSOMA BIRGEI JUVENILE",51202,7000.000,0.520,
"ME",1985,1985-07-29,"ASCOMORPHA OVALIS",60202,143000.000,0.100,
"ME",1985,1985-07-29,"COLLOTHECA",60600,37000.000,0.070,
"ME",1985,1985-07-29,"CONOCHILUS UNICORNIS",60902,106000.000,0.130,
"ME",1985,1985-07-29,"FILINIA TERMINALIS",61402,6000.000,0.140,
"ME",1985,1985-07-29,"KERATELLA COCHLEARIS",61801,643000.000,0.080,
"ME",1985,1985-07-29,"POMPHYLOX SULCATA",63101,12000.000,0.090,
"ME",1985,1985-07-29,"TRICHOCERCA SIMILIS",63617,87000.000,0.170,
"ME",1985,1985-07-29,"TRICHOCERCA",63600,200000.000,0.090,
"ME",1985,1985-08-15,"CALANOIDA COPEPODITES",30000,7000.000,0.510,
"ME",1985,1985-08-15,"ACANTHOCYCLOPS VERNALIS",20101,21000.000,0.840,
"ME",1985,1985-08-15,"MESOCYCLOPS EDAX",20601,14000.000,1.210,
"ME",1985,1985-08-15,"CYCLOPOIDA COPEPODITES",20000,14000.000,0.380,
"ME",1985,1985-08-15,"COPEPOD NAUPLII",10000,125000.000,0.160,
"ME",1985,1985-08-15,"CHYDORUS SPHAERICUS",51005,263000.000,0.240,
"ME",1985,1985-08-15,"DIAPHANOSOMA BIRGEI JUVENILE",51202,6000.000,0.650,
"ME",1985,1985-08-15,"CONOCHILUS UNICORNIS",60902,7000.000,0.120,
"ME",1985,1985-08-15,"KERATELLA COCHLEARIS",61801,90000.000,0.100,
"ME",1985,1985-08-15,"POLYARTHRA VULGARIS",63005,14000.000,0.110,
"ME",1985,1985-08-15,"POMPHYLOX SULCATA",63101,14000.000,0.100,
"ME",1985,1985-08-15,"TRICHOCERCA",63600,21000.000,0.090,
"ME",1985,1985-08-27,"LEPTODIAPTOMUS SICILOIDES",30404,38000.000,1.100,
"ME",1985,1985-08-27,"CALANOIDA COPEPODITES",30000,98000.000,0.710,
"ME",1985,1985-08-27,"ACANTHOCYCLOPS VERNALIS",20101,53000.000,1.030,
"ME",1985,1985-08-27,"ERGASILUS",29900,8000.000,0.770,
"ME",1985,1985-08-27,"MESOCYCLOPS EDAX",20601,26000.000,1.120,
"ME",1985,1985-08-27,"CYCLOPOIDA COPEPODITES",20000,53000.000,0.500,
"ME",1985,1985-08-27,"COPEPOD NAUPLII",10000,584000.000,0.210,
"ME",1985,1985-08-27,"CHYDORUS SPHAERICUS",51005,1612000.000,0.270,
"ME",1985,1985-08-27,"DAPHNIA JUVENILE",51100,4000.000,0.640,
"ME",1985,1985-08-27,"DIAPHANOSOMA BIRGEI",51202,2000.000,1.080,
"ME",1985,1985-08-27,"DIAPHANOSOMA BIRGEI JUVENILE",51202,2000.000,0.860,
"ME",1985,1985-08-27,"FILINIA TERMINALIS",61402,30000.000,0.120,
"ME",1985,1985-08-27,"POMPHYLOX SULCATA",63101,23000.000,0.100,
"ME",1985,1985-09-16,"AGLAODIAPTOMUS CLAVIPES",30901,8000.000,1.530,
"ME",1985,1985-09-16,"LEPTODIAPTOMUS SICILOIDES",30404,38000.000,1.130,
"ME",1985,1985-09-16,"CALANOIDA COPEPODITES",30000,175000.000,0.690,
"ME",1985,1985-09-16,"ACANTHOCYCLOPS VERNALIS",20101,13000.000,0.890,
"ME",1985,1985-09-16,"DIACYCLOPS THOMASI",20302,13000.000,1.020,
"ME",1985,1985-09-16,"MESOCYCLOPS EDAX",20601,17000.000,1.150,
"ME",1985,1985-09-16,"CYCLOPOIDA COPEPODITES",20000,38000.000,0.410,
"ME",1985,1985-09-16,"COPEPOD NAUPLII",10000,285000.000,0.190,
"ME",1985,1985-09-16,"CHYDORUS SPHAERICUS",51005,1434000.000,0.270,
"ME",1985,1985-09-16,"DAPHNIA MENDOTAE",51103,17000.000,1.740,
"ME",1985,1985-09-16,"DAPHNIA MENDOTAE JUVENILE",51103,21000.000,0.860,
"ME",1985,1985-09-16,"DAPHNIA PARVULA",51105,4000.000,0.960,
"ME",1985,1985-09-16,"DAPHNIA RETROCURVA",51107,4000.000,1.460,
"ME",1985,1985-09-16,"DAPHNIA JUVENILE",51100,26000.000,0.700,
"ME",1985,1985-09-16,"DIAPHANOSOMA BIRGEI",51202,8000.000,1.110,
"ME",1985,1985-09-16,"DIAPHANOSOMA BIRGEI JUVENILE",51202,4000.000,0.720,
"ME",1985,1985-09-16,"EUBOSMINA COREGONI",51501,136000.000,0.380,
"ME",1985,1985-09-16,"FILINIA TERMINALIS",61402,4000.000,0.120,
"ME",1985,1985-09-16,"KERATELLA COCHLEARIS",61801,30000.000,0.120,
"ME",1985,1985-09-16,"POLYARTHRA",63000,4000.000,0.090,
"ME",1985,1985-09-16,"POMPHYLOX SULCATA",63101,4000.000,0.090,
"ME",1985,1985-10-15,"AGLAODIAPTOMUS CLAVIPES",30901,14000.000,2.030,
"ME",1985,1985-10-15,"LEPTODIAPTOMUS SICILOIDES",30404,154000.000,1.150,
"ME",1985,1985-10-15,"SKISTODIAPTOMUS OREGONENSIS",30801,14000.000,1.230,
"ME",1985,1985-10-15,"CALANOIDA COPEPODITES",30000,99000.000,0.830,
"ME",1985,1985-10-15,"DIACYCLOPS THOMASI",20302,23000.000,0.980,
"ME",1985,1985-10-15,"MESOCYCLOPS EDAX",20601,14000.000,1.080,
"ME",1985,1985-10-15,"CYCLOPOIDA COPEPODITES",20000,113000.000,0.710,
"ME",1985,1985-10-15,"CHYDORUS SPHAERICUS",51005,32000.000,0.320,
"ME",1985,1985-10-15,"DAPHNIA MENDOTAE",51103,41000.000,1.670,
"ME",1985,1985-10-15,"DAPHNIA MENDOTAE JUVENILE",51103,12000.000,0.780,
"ME",1985,1985-10-15,"DAPHNIA PULICARIA",51130,3000.000,1.570,
"ME",1985,1985-10-15,"DAPHNIA RETROCURVA",51107,3000.000,1.460,
"ME",1985,1985-10-15,"DAPHNIA JUVENILE",51100,6000.000,0.720,
"ME",1985,1985-10-15,"DIAPHANOSOMA BIRGEI",51202,6000.000,0.950,
"ME",1985,1985-10-15,"DIAPHANOSOMA BIRGEI JUVENILE",51202,3000.000,0.880,
"ME",1985,1985-10-15,"EUBOSMINA COREGONI",51501,160000.000,0.520,
"ME",1986,1986-01-21,"AGLAODIAPTOMUS CLAVIPES",30901,8000.000,1.790,
"ME",1986,1986-01-21,"LEPTODIAPTOMUS SICILOIDES",30404,33000.000,1.040,
"ME",1986,1986-01-21,"CALANOIDA COPEPODITES",30000,2000.000,0.870,
"ME",1986,1986-01-21,"DIACYCLOPS THOMASI",20302,4000.000,0.930,
"ME",1986,1986-01-21,"CYCLOPOIDA COPEPODITES",20000,179000.000,0.840,
"ME",1986,1986-01-21,"COPEPOD NAUPLII",10000,150000.000,0.210,
"ME",1986,1986-01-21,"DAPHNIA MENDOTAE",51103,1000.000,1.610,
"ME",1986,1986-01-21,"DAPHNIA MENDOTAE JUVENILE",51103,16000.000,0.730,
"ME",1986,1986-01-21,"DAPHNIA PULICARIA",51130,6000.000,1.500,
"ME",1986,1986-01-21,"DAPHNIA PULICARIA JUVENILE",51130,10000.000,0.930,
"ME",1986,1986-01-21,"EUBOSMINA COREGONI",51501,2000.000,0.680,
"ME",1986,1986-01-21,"KERATELLA COCHLEARIS",61801,4000.000,0.120,
"ME",1986,1986-03-17,"LEPTODIAPTOMUS SICILOIDES",30404,104000.000,1.020,
"ME",1986,1986-03-17,"DIACYCLOPS THOMASI",20302,11000.000,0.980,
"ME",1986,1986-03-17,"CYCLOPOIDA COPEPODITES",20000,86000.000,0.780,
"ME",1986,1986-03-17,"COPEPOD NAUPLII",10000,60000.000,0.250,
"ME",1986,1986-03-17,"DAPHNIA MENDOTAE",51103,2000.000,1.550,
"ME",1986,1986-03-17,"DAPHNIA MENDOTAE JUVENILE",51103,2000.000,0.680,
"ME",1986,1986-03-17,"DAPHNIA PULICARIA JUVENILE",51130,2000.000,1.120,
"ME",1986,1986-03-17,"CONOCHILOIDES NATANS",60802,7000.000,0.200,
"ME",1986,1986-04-07,"LEPTODIAPTOMUS SICILOIDES",30404,125000.000,1.060,
"ME",1986,1986-04-07,"DIACYCLOPS THOMASI",20302,164000.000,1.140,
"ME",1986,1986-04-07,"CYCLOPOIDA COPEPODITES",20000,216000.000,0.530,
"ME",1986,1986-04-07,"COPEPOD NAUPLII",10000,616000.000,0.180,
"ME",1986,1986-04-07,"DAPHNIA MENDOTAE",51103,2000.000,1.370,
"ME",1986,1986-04-07,"DAPHNIA MENDOTAE JUVENILE",51103,2000.000,1.180,
"ME",1986,1986-04-07,"CONOCHILOIDES NATANS",60802,43000.000,0.170,
"ME",1986,1986-04-07,"NOTHOLCA ACUMINATA",62601,3000.000,0.250,
"ME",1986,1986-04-07,"NOTHOLCA LABIS",62605,16000.000,0.280,
"ME",1986,1986-04-07,"NOTHOLCA SQUAMULA",62608,56000.000,0.120,
"ME",1986,1986-04-07,"POLYARTHRA DOLICHOPTERA",63001,3000.000,0.120,
"ME",1986,1986-04-07,"SYNCHAETA",63400,16000.000,0.220,
"ME",1986,1986-04-22,"LEPTODIAPTOMUS SICILOIDES",30404,56000.000,1.070,
"ME",1986,1986-04-22,"CALANOIDA COPEPODITES",30000,3000.000,0.750,
"ME",1986,1986-04-22,"DIACYCLOPS THOMASI",20302,141000.000,1.150,
"ME",1986,1986-04-22,"MESOCYCLOPS EDAX",20601,3000.000,0.810,
"ME",1986,1986-04-22,"CYCLOPOIDA COPEPODITES",20000,77000.000,0.610,
"ME",1986,1986-04-22,"COPEPOD NAUPLII",10000,4190000.000,0.200,
"ME",1986,1986-04-22,"DAPHNIA MENDOTAE JUVENILE",51103,5000.000,0.730,
"ME",1986,1986-04-22,"BRACHIONUS CALYCIFLORUS",60406,10000.000,0.270,
"ME",1986,1986-04-22,"CONOCHILOIDES NATANS",60802,169000.000,0.190,
"ME",1986,1986-04-22,"KERATELLA COCHLEARIS",61801,5000.000,0.120,
"ME",1986,1986-04-22,"KERATELLA QUADRATA",61806,3000.000,0.190,
"ME",1986,1986-04-22,"NOTHOLCA ACUMINATA",62601,10000.000,0.230,
"ME",1986,1986-04-22,"NOTHOLCA LABIS",62605,26000.000,0.170,
"ME",1986,1986-04-22,"NOTHOLCA SQUAMULA",62608,123000.000,0.120,
"ME",1986,1986-04-22,"POLYARTHRA DOLICHOPTERA",63001,64000.000,0.120,
"ME",1986,1986-04-22,"SYNCHAETA",63400,33000.000,0.280,
"ME",1986,1986-05-06,"LEPTODIAPTOMUS SICILOIDES",30404,74000.000,1.060,
"ME",1986,1986-05-06,"CALANOIDA COPEPODITES",30000,15000.000,0.690,
"ME",1986,1986-05-06,"DIACYCLOPS THOMASI",20302,67000.000,1.140,
"ME",1986,1986-05-06,"COPEPOD NAUPLII",10000,3202000.000,0.210,
"ME",1986,1986-05-06,"DAPHNIA MENDOTAE",51103,4000.000,1.660,
"ME",1986,1986-05-06,"DAPHNIA MENDOTAE JUVENILE",51103,20000.000,0.800,
"ME",1986,1986-05-06,"DAPHNIA JUVENILE",51100,2000.000,0.560,
"ME",1986,1986-05-06,"BRACHIONUS CALYCIFLORUS",60406,104000.000,0.340,
"ME",1986,1986-05-06,"CONOCHILOIDES NATANS",60802,1614000.000,0.190,
"ME",1986,1986-05-06,"KELLICOTTIA LONGISPINA",61702,4000.000,0.120,
"ME",1986,1986-05-06,"KERATELLA COCHLEARIS",61801,22000.000,0.120,
"ME",1986,1986-05-06,"NOTHOLCA LABIS",62605,4000.000,0.280,
"ME",1986,1986-05-06,"NOTHOLCA SQUAMULA",62608,22000.000,0.120,
"ME",1986,1986-05-06,"POLYARTHRA DOLICHOPTERA",63001,1569000.000,0.120,
"ME",1986,1986-05-06,"POLYARTHRA VULGARIS",63005,4000.000,0.100,
"ME",1986,1986-05-06,"POMPHYLOX SULCATA",63101,4000.000,0.120,
"ME",1986,1986-05-06,"SYNCHAETA",63400,1102000.000,0.240,
"ME",1986,1986-05-20,"LEPTODIAPTOMUS SICILOIDES",30404,26000.000,1.070,
"ME",1986,1986-05-20,"CALANOIDA COPEPODITES",30000,362000.000,0.650,
"ME",1986,1986-05-20,"DIACYCLOPS THOMASI",20302,7000.000,1.100,
"ME",1986,1986-05-20,"CYCLOPOIDA COPEPODITES",20000,2002000.000,0.640,
"ME",1986,1986-05-20,"COPEPOD NAUPLII",10000,2428000.000,0.230,
"ME",1986,1986-05-20,"CHYDORUS SPHAERICUS",51005,4000.000,0.250,
"ME",1986,1986-05-20,"DAPHNIA MENDOTAE",51103,36000.000,1.500,
"ME",1986,1986-05-20,"DAPHNIA MENDOTAE JUVENILE",51103,152000.000,0.730,
"ME",1986,1986-05-20,"DAPHNIA PULICARIA",51130,22000.000,1.760,
"ME",1986,1986-05-20,"DAPHNIA PULICARIA JUVENILE",51130,145000.000,0.690,
"ME",1986,1986-05-20,"CONOCHILUS UNICORNIS",60902,179000.000,0.190,
"ME",1986,1986-05-20,"KERATELLA COCHLEARIS",61801,145000.000,0.120,
"ME",1986,1986-05-20,"KERATELLA QUADRATA",61806,4000.000,0.190,
"ME",1986,1986-05-20,"NOTHOLCA SQUAMULA",62608,7000.000,0.140,
"ME",1986,1986-05-20,"POLYARTHRA DOLICHOPTERA",63001,15000.000,0.120,
"ME",1986,1986-06-03,"LEPTODIAPTOMUS SICILIS",30403,7000.000,1.140,
"ME",1986,1986-06-03,"LEPTODIAPTOMUS SICILOIDES",30404,75000.000,1.150,
"ME",1986,1986-06-03,"SKISTODIAPTOMUS OREGONENSIS",30801,7000.000,1.240,
"ME",1986,1986-06-03,"CALANOIDA COPEPODITES",30000,286000.000,0.760,
"ME",1986,1986-06-03,"DIACYCLOPS THOMASI",20302,3000.000,1.240,
"ME",1986,1986-06-03,"MESOCYCLOPS EDAX",20601,3000.000,1.430,
"ME",1986,1986-06-03,"CYCLOPOIDA COPEPODITES",20000,985000.000,0.670,
"ME",1986,1986-06-03,"COPEPOD NAUPLII",10000,1122000.000,0.190,
"ME",1986,1986-06-03,"BOSMINA LONGIROSTRIS",50701,7000.000,0.260,
"ME",1986,1986-06-03,"CERIODAPHNIA",50900,3000.000,1.060,
"ME",1986,1986-06-03,"DAPHNIA MENDOTAE",51103,37000.000,1.440,
"ME",1986,1986-06-03,"DAPHNIA MENDOTAE JUVENILE",51103,341000.000,0.900,
"ME",1986,1986-06-03,"DAPHNIA PULICARIA",51130,37000.000,1.700,
